행정구역구분명,행정구역명,총 인구수,인구소멸비율,시군구
시군,경기도 여주군,107636,0.108,여주군
시군,경기도 연천군,45175,0.087,연천군
시군,경기도 오산시,154497,0.169,오산시
구,경기도 용인시 기흥구,332892,0.157,용인시기흥구
구,경기도 용인시 수지구,295104,0.145,용인시수지구
구,경기도 용인시 처인구,203084,0.132,용인시처인구
시군,경기도 의왕시,137863,0.137,의왕시
시군,경기도 의정부시,430317,0.138,의정부시
시군,경기도 이천시,196944,0.137,이천시
시군,경기도 파주시,315729,0.128,파주시
시군,경기도 평택시,409013,0.132,평택시
시군,경기도 포천시,159351,0.11,포천시
시군,경기도 하남시,148117,0.135,하남시
시군,경기도 화성시,482505,0.153,화성시
시군,경기도 가평군,57428,0.09,가평군
구,경기도 고양시 덕양구,386637,0.136,고양시덕양구
구,경기도 고양시 일산동구,262795,0.145,고양시일산동구
구,경기도 고양시 일산서구,288725,0.135,고양시일산서구
시군,경기도 과천시,71648,0.13,과천시
시군,경기도 광명시,310623,0.149,광명시
시군,경기도 광주시,236979,0.134,광주시
시군,경기도 구리시,196171,0.145,구리시
시군,경기도 군포시,276991,0.151,군포시
시군,경기도 김포시,224552,0.125,김포시
시군,경기도 남양주시,514218,0.136,남양주시
시군,경기도 동두천시,92551,0.126,동두천시
시군,경기도 부천시,871540,0.15,부천시
구,경기도 부천시 소사구,229532,0.15,부천시소사구
구,경기도 부천시 오정구,194461,0.14,부천시오정구
구,경기도 부천시 원미구,447547,0.154,부천시원미구
구,경기도 성남시 분당구,446176,0.148,성남시분당구
구,경기도 성남시 수정구,244307,0.152,성남시수정구
구,경기도 성남시 중원구,262236,0.147,성남시중원구
구,경기도 수원시 권선구,307030,0.153,수원시권선구
구,경기도 수원시 영통구,259251,0.168,수원시영통구
구,경기도 수원시 장안구,291145,0.143,수원시장안구
구,경기도 수원시 팔달구,216367,0.153,수원시팔달구
시군,경기도 시흥시,396406,0.145,시흥시
구,경기도 안산시 단원구,331324,0.148,안산시단원구
구,경기도 안산시 상록구,374839,0.148,안산시상록구
시군,경기도 안성시,170501,0.125,안성시
구,경기도 안양시 동안구,355313,0.146,안양시동안구
구,경기도 안양시 만안구,261763,0.14,안양시만안구
시군,경기도 양주시,178626,0.127,양주시
시군,경기도 양평군,90728,0.088,양평군
시군,경기도 여주군,107469,0.109,여주군
시군,경기도 연천군,45206,0.088,연천군
시군,경기도 오산시,153365,0.169,오산시
구,경기도 용인시 기흥구,329755,0.157,용인시기흥구
구,경기도 용인시 수지구,295544,0.146,용인시수지구
구,경기도 용인시 처인구,202974,0.133,용인시처인구
시군,경기도 의왕시,137547,0.138,의왕시
시군,경기도 의정부시,430021,0.138,의정부시
시군,경기도 이천시,196960,0.137,이천시
시군,경기도 파주시,314468,0.129,파주시
시군,경기도 평택시,408635,0.133,평택시
시군,경기도 포천시,159346,0.11,포천시
시군,경기도 하남시,147754,0.135,하남시
시군,경기도 화성시,480426,0.153,화성시
시군,경기도 가평군,57395,0.09,가평군
구,경기도 고양시 덕양구,386894,0.137,고양시덕양구
구,경기도 고양시 일산동구,262509,0.145,고양시일산동구
구,경기도 고양시 일산서구,289259,0.135,고양시일산서구
시군,경기도 과천시,71657,0.131,과천시
시군,경기도 광명시,309676,0.149,광명시
시군,경기도 광주시,236688,0.135,광주시
시군,경기도 구리시,196171,0.146,구리시
시군,경기도 군포시,277209,0.152,군포시
시군,경기도 김포시,224254,0.126,김포시
시군,경기도 남양주시,512556,0.137,남양주시
시군,경기도 동두천시,92222,0.127,동두천시
시군,경기도 부천시,871741,0.15,부천시
구,경기도 부천시 소사구,229313,0.15,부천시소사구
구,경기도 부천시 오정구,194891,0.14,부천시오정구
구,경기도 부천시 원미구,447537,0.154,부천시원미구
구,경기도 성남시 분당구,440657,0.149,성남시분당구
구,경기도 성남시 수정구,245518,0.153,성남시수정구
구,경기도 성남시 중원구,262985,0.147,성남시중원구
구,경기도 수원시 권선구,307741,0.153,수원시권선구
구,경기도 수원시 영통구,259234,0.168,수원시영통구
구,경기도 수원시 장안구,291241,0.144,수원시장안구
구,경기도 수원시 팔달구,214798,0.153,수원시팔달구
시군,경기도 시흥시,395994,0.145,시흥시
구,경기도 안산시 단원구,331413,0.148,안산시단원구
구,경기도 안산시 상록구,375161,0.149,안산시상록구
시군,경기도 안성시,170331,0.126,안성시
구,경기도 안양시 동안구,355680,0.147,안양시동안구
구,경기도 안양시 만안구,261772,0.14,안양시만안구
시군,경기도 양주시,178647,0.128,양주시
시군,경기도 양평군,90667,0.088,양평군
시군,경기도 여주군,107294,0.109,여주군
시군,경기도 연천군,45253,0.088,연천군
시군,경기도 오산시,152482,0.17,오산시
구,경기도 용인시 기흥구,326848,0.158,용인시기흥구
구,경기도 용인시 수지구,295983,0.146,용인시수지구
구,경기도 용인시 처인구,203050,0.133,용인시처인구
시군,경기도 의왕시,137125,0.138,의왕시
시군,경기도 의정부시,430234,0.139,의정부시
시군,경기도 이천시,197120,0.138,이천시
시군,경기도 파주시,313038,0.129,파주시
시군,경기도 평택시,408384,0.133,평택시
시군,경기도 포천시,159490,0.111,포천시
시군,경기도 하남시,147356,0.135,하남시
시군,경기도 화성시,478499,0.154,화성시
시군,경기도 가평군,57391,0.091,가평군
구,경기도 고양시 덕양구,387112,0.137,고양시덕양구
구,경기도 고양시 일산동구,262404,0.146,고양시일산동구
구,경기도 고양시 일산서구,289455,0.136,고양시일산서구
시군,경기도 과천시,71527,0.131,과천시
시군,경기도 광명시,308958,0.149,광명시
시군,경기도 광주시,236169,0.135,광주시
시군,경기도 구리시,196013,0.146,구리시
시군,경기도 군포시,277339,0.152,군포시
시군,경기도 김포시,223579,0.126,김포시
시군,경기도 남양주시,511450,0.137,남양주시
시군,경기도 동두천시,91928,0.127,동두천시
시군,경기도 부천시,871882,0.15,부천시
구,경기도 부천시 소사구,229418,0.15,부천시소사구
구,경기도 부천시 오정구,195077,0.141,부천시오정구
구,경기도 부천시 원미구,447387,0.154,부천시원미구
구,경기도 성남시 분당구,438619,0.149,성남시분당구
구,경기도 성남시 수정구,245756,0.153,성남시수정구
구,경기도 성남시 중원구,263237,0.148,성남시중원구
구,경기도 수원시 권선구,308300,0.154,수원시권선구
구,경기도 수원시 영통구,259338,0.169,수원시영통구
구,경기도 수원시 장안구,291550,0.144,수원시장안구
구,경기도 수원시 팔달구,212785,0.154,수원시팔달구
시군,경기도 시흥시,395506,0.145,시흥시
구,경기도 안산시 단원구,331426,0.148,안산시단원구
구,경기도 안산시 상록구,375274,0.149,안산시상록구
시군,경기도 안성시,170086,0.126,안성시
구,경기도 안양시 동안구,355903,0.147,안양시동안구
구,경기도 안양시 만안구,261430,0.141,안양시만안구
시군,경기도 양주시,178838,0.129,양주시
시군,경기도 양평군,90479,0.089,양평군
시군,경기도 여주군,107247,0.109,여주군
시군,경기도 연천군,45207,0.089,연천군
시군,경기도 오산시,151844,0.17,오산시
구,경기도 용인시 기흥구,324568,0.159,용인시기흥구
구,경기도 용인시 수지구,296237,0.147,용인시수지구
구,경기도 용인시 처인구,202923,0.134,용인시처인구
시군,경기도 의왕시,136948,0.138,의왕시
시군,경기도 의정부시,430316,0.139,의정부시
시군,경기도 이천시,197196,0.138,이천시
시군,경기도 파주시,312008,0.129,파주시
시군,경기도 평택시,408174,0.133,평택시
시군,경기도 포천시,159563,0.111,포천시
시군,경기도 하남시,146878,0.135,하남시
시군,경기도 화성시,476297,0.154,화성시
시군,경기도 가평군,57295,0.091,가평군
구,경기도 고양시 덕양구,387243,0.138,고양시덕양구
구,경기도 고양시 일산동구,262151,0.146,고양시일산동구
구,경기도 고양시 일산서구,289542,0.136,고양시일산서구
시군,경기도 과천시,71435,0.132,과천시
시군,경기도 광명시,309097,0.15,광명시
시군,경기도 광주시,235958,0.136,광주시
시군,경기도 구리시,195797,0.147,구리시
시군,경기도 군포시,277424,0.152,군포시
시군,경기도 김포시,222764,0.127,김포시
시군,경기도 남양주시,510501,0.138,남양주시
시군,경기도 동두천시,91450,0.127,동두천시
시군,경기도 부천시,871781,0.151,부천시
구,경기도 부천시 소사구,229443,0.151,부천시소사구
구,경기도 부천시 오정구,195154,0.141,부천시오정구
구,경기도 부천시 원미구,447184,0.155,부천시원미구
구,경기도 성남시 분당구,436790,0.149,성남시분당구
구,경기도 성남시 수정구,246030,0.154,성남시수정구
구,경기도 성남시 중원구,263381,0.148,성남시중원구
구,경기도 수원시 권선구,308283,0.154,수원시권선구
구,경기도 수원시 영통구,259422,0.169,수원시영통구
구,경기도 수원시 장안구,291736,0.145,수원시장안구
구,경기도 수원시 팔달구,212063,0.154,수원시팔달구
시군,경기도 시흥시,394704,0.146,시흥시
구,경기도 안산시 단원구,331311,0.149,안산시단원구
구,경기도 안산시 상록구,375334,0.15,안산시상록구
시군,경기도 안성시,169889,0.126,안성시
구,경기도 안양시 동안구,356272,0.147,안양시동안구
구,경기도 안양시 만안구,261380,0.141,안양시만안구
시군,경기도 양주시,178888,0.129,양주시
시군,경기도 양평군,90390,0.089,양평군
시군,경기도 여주군,107211,0.109,여주군
시군,경기도 연천군,45313,0.089,연천군
시군,경기도 오산시,151397,0.17,오산시
구,경기도 용인시 기흥구,322500,0.159,용인시기흥구
구,경기도 용인시 수지구,296416,0.147,용인시수지구
구,경기도 용인시 처인구,202958,0.134,용인시처인구
시군,경기도 의왕시,136471,0.138,의왕시
시군,경기도 의정부시,430415,0.14,의정부시
시군,경기도 이천시,197099,0.139,이천시
시군,경기도 파주시,311738,0.129,파주시
시군,경기도 평택시,408036,0.134,평택시
시군,경기도 포천시,159616,0.112,포천시
시군,경기도 하남시,146130,0.136,하남시
시군,경기도 화성시,473913,0.154,화성시
시군,경기도 가평군,57243,0.091,가평군
구,경기도 고양시 덕양구,387218,0.138,고양시덕양구
구,경기도 고양시 일산동구,261998,0.146,고양시일산동구
구,경기도 고양시 일산서구,289705,0.136,고양시일산서구
시군,경기도 과천시,71302,0.132,과천시
시군,경기도 광명시,309254,0.15,광명시
시군,경기도 광주시,235694,0.136,광주시
시군,경기도 구리시,195508,0.147,구리시
시군,경기도 군포시,277328,0.152,군포시
시군,경기도 김포시,222182,0.127,김포시
시군,경기도 남양주시,509303,0.138,남양주시
시군,경기도 동두천시,91170,0.128,동두천시
시군,경기도 부천시,871375,0.151,부천시
구,경기도 부천시 소사구,229414,0.151,부천시소사구
구,경기도 부천시 오정구,195286,0.141,부천시오정구
구,경기도 부천시 원미구,446675,0.155,부천시원미구
구,경기도 성남시 분당구,434615,0.149,성남시분당구
구,경기도 성남시 수정구,246534,0.155,성남시수정구
구,경기도 성남시 중원구,263683,0.149,성남시중원구
구,경기도 수원시 권선구,308037,0.154,수원시권선구
구,경기도 수원시 영통구,259254,0.169,수원시영통구
구,경기도 수원시 장안구,291415,0.145,수원시장안구
구,경기도 수원시 팔달구,212135,0.154,수원시팔달구
시군,경기도 시흥시,394112,0.146,시흥시
구,경기도 안산시 단원구,330444,0.149,안산시단원구
구,경기도 안산시 상록구,375879,0.15,안산시상록구
시군,경기도 안성시,169634,0.127,안성시
구,경기도 안양시 동안구,356566,0.148,안양시동안구
구,경기도 안양시 만안구,261569,0.142,안양시만안구
시군,경기도 양주시,178862,0.129,양주시
시군,경기도 양평군,90267,0.089,양평군
시군,경기도 여주군,107263,0.11,여주군
시군,경기도 연천군,45383,0.089,연천군
시군,경기도 오산시,151170,0.171,오산시
구,경기도 용인시 기흥구,321212,0.159,용인시기흥구
구,경기도 용인시 수지구,296483,0.148,용인시수지구
구,경기도 용인시 처인구,202787,0.135,용인시처인구
시군,경기도 의왕시,135949,0.139,의왕시
시군,경기도 의정부시,430339,0.14,의정부시
시군,경기도 이천시,197072,0.139,이천시
시군,경기도 파주시,311496,0.13,파주시
시군,경기도 평택시,407616,0.134,평택시
시군,경기도 포천시,159759,0.112,포천시
시군,경기도 하남시,145125,0.136,하남시
시군,경기도 화성시,471187,0.154,화성시
시군,경기도 가평군,57176,0.092,가평군
구,경기도 고양시 덕양구,387050,0.138,고양시덕양구
구,경기도 고양시 일산동구,261891,0.147,고양시일산동구
구,경기도 고양시 일산서구,289765,0.137,고양시일산서구
시군,경기도 과천시,71171,0.132,과천시
시군,경기도 광명시,309315,0.151,광명시
시군,경기도 광주시,235443,0.137,광주시
시군,경기도 구리시,195512,0.147,구리시
시군,경기도 군포시,277326,0.153,군포시
시군,경기도 김포시,221605,0.127,김포시
시군,경기도 남양주시,507789,0.138,남양주시
시군,경기도 동두천시,90988,0.128,동두천시
시군,경기도 부천시,871056,0.151,부천시
구,경기도 부천시 소사구,229496,0.151,부천시소사구
구,경기도 부천시 오정구,195290,0.142,부천시오정구
구,경기도 부천시 원미구,446270,0.155,부천시원미구
구,경기도 성남시 분당구,432180,0.149,성남시분당구
구,경기도 성남시 수정구,246976,0.155,성남시수정구
구,경기도 성남시 중원구,263801,0.149,성남시중원구
구,경기도 수원시 권선구,307509,0.155,수원시권선구
구,경기도 수원시 영통구,259062,0.169,수원시영통구
구,경기도 수원시 장안구,291034,0.145,수원시장안구
구,경기도 수원시 팔달구,212462,0.155,수원시팔달구
시군,경기도 시흥시,393410,0.147,시흥시
구,경기도 안산시 단원구,329715,0.15,안산시단원구
구,경기도 안산시 상록구,376384,0.151,안산시상록구
시군,경기도 안성시,169643,0.127,안성시
구,경기도 안양시 동안구,356740,0.148,안양시동안구
구,경기도 안양시 만안구,261714,0.142,안양시만안구
시군,경기도 양주시,178751,0.13,양주시
시군,경기도 양평군,90007,0.09,양평군
시군,경기도 여주군,107239,0.11,여주군
시군,경기도 연천군,45526,0.09,연천군
시군,경기도 오산시,150980,0.171,오산시
구,경기도 용인시 기흥구,319757,0.16,용인시기흥구
구,경기도 용인시 수지구,296406,0.149,용인시수지구
구,경기도 용인시 처인구,202952,0.135,용인시처인구
시군,경기도 의왕시,135060,0.139,의왕시
시군,경기도 의정부시,430232,0.141,의정부시
시군,경기도 이천시,196944,0.14,이천시
시군,경기도 파주시,310902,0.131,파주시
시군,경기도 평택시,407286,0.135,평택시
시군,경기도 포천시,159770,0.112,포천시
시군,경기도 하남시,144872,0.136,하남시
시군,경기도 화성시,467459,0.154,화성시
시군,경기도 가평군,57073,0.092,가평군
구,경기도 고양시 덕양구,386974,0.139,고양시덕양구
구,경기도 고양시 일산동구,262002,0.147,고양시일산동구
구,경기도 고양시 일산서구,290264,0.138,고양시일산서구
시군,경기도 과천시,71051,0.132,과천시
시군,경기도 광명시,310123,0.151,광명시
시군,경기도 광주시,235206,0.137,광주시
시군,경기도 구리시,195773,0.148,구리시
시군,경기도 군포시,277433,0.153,군포시
시군,경기도 김포시,221008,0.128,김포시
시군,경기도 남양주시,506582,0.139,남양주시
시군,경기도 동두천시,91059,0.128,동두천시
시군,경기도 부천시,870722,0.152,부천시
구,경기도 부천시 소사구,229633,0.152,부천시소사구
구,경기도 부천시 오정구,195541,0.143,부천시오정구
구,경기도 부천시 원미구,445548,0.156,부천시원미구
구,경기도 성남시 분당구,430573,0.149,성남시분당구
구,경기도 성남시 수정구,247911,0.156,성남시수정구
구,경기도 성남시 중원구,264530,0.15,성남시중원구
구,경기도 수원시 권선구,307515,0.155,수원시권선구
구,경기도 수원시 영통구,259530,0.17,수원시영통구
구,경기도 수원시 장안구,289062,0.146,수원시장안구
구,경기도 수원시 팔달구,213080,0.156,수원시팔달구
시군,경기도 시흥시,393512,0.148,시흥시
구,경기도 안산시 단원구,330623,0.151,안산시단원구
구,경기도 안산시 상록구,376533,0.152,안산시상록구
시군,경기도 안성시,169655,0.127,안성시
구,경기도 안양시 동안구,357287,0.149,안양시동안구
구,경기도 안양시 만안구,262404,0.143,안양시만안구
시군,경기도 양주시,179248,0.131,양주시
시군,경기도 양평군,89925,0.09,양평군
시군,경기도 여주군,107191,0.11,여주군
시군,경기도 연천군,45435,0.09,연천군
시군,경기도 오산시,150862,0.172,오산시
구,경기도 용인시 기흥구,317443,0.161,용인시기흥구
구,경기도 용인시 수지구,296820,0.149,용인시수지구
구,경기도 용인시 처인구,203370,0.136,용인시처인구
시군,경기도 의왕시,134650,0.139,의왕시
시군,경기도 의정부시,430516,0.142,의정부시
시군,경기도 이천시,196997,0.141,이천시
시군,경기도 파주시,310854,0.131,파주시
시군,경기도 평택시,407152,0.135,평택시
시군,경기도 포천시,159965,0.113,포천시
시군,경기도 하남시,144443,0.136,하남시
시군,경기도 화성시,461848,0.154,화성시
시군,경기도 가평군,57069,0.092,가평군
구,경기도 고양시 덕양구,387099,0.14,고양시덕양구
구,경기도 고양시 일산동구,261547,0.148,고양시일산동구
구,경기도 고양시 일산서구,290464,0.138,고양시일산서구
시군,경기도 과천시,70211,0.131,과천시
시군,경기도 광명시,310354,0.152,광명시
시군,경기도 광주시,234967,0.138,광주시
시군,경기도 구리시,195866,0.149,구리시
시군,경기도 군포시,277508,0.154,군포시
시군,경기도 김포시,220543,0.128,김포시
시군,경기도 남양주시,506199,0.14,남양주시
시군,경기도 동두천시,90941,0.129,동두천시
시군,경기도 부천시,869032,0.152,부천시
구,경기도 부천시 소사구,229953,0.152,부천시소사구
구,경기도 부천시 오정구,195674,0.143,부천시오정구
구,경기도 부천시 원미구,443405,0.156,부천시원미구
구,경기도 성남시 분당구,428662,0.149,성남시분당구
구,경기도 성남시 수정구,248172,0.156,성남시수정구
구,경기도 성남시 중원구,265055,0.15,성남시중원구
구,경기도 수원시 권선구,308137,0.156,수원시권선구
구,경기도 수원시 영통구,259957,0.17,수원시영통구
구,경기도 수원시 장안구,286693,0.146,수원시장안구
구,경기도 수원시 팔달구,213246,0.156,수원시팔달구
시군,경기도 시흥시,393114,0.148,시흥시
구,경기도 안산시 단원구,331089,0.151,안산시단원구
구,경기도 안산시 상록구,376837,0.152,안산시상록구
시군,경기도 안성시,169534,0.128,안성시
구,경기도 안양시 동안구,357460,0.149,안양시동안구
구,경기도 안양시 만안구,262621,0.144,안양시만안구
시군,경기도 양주시,179784,0.131,양주시
시군,경기도 양평군,89809,0.091,양평군
시군,경기도 여주군,107310,0.111,여주군
시군,경기도 연천군,45437,0.091,연천군
시군,경기도 오산시,150437,0.173,오산시
구,경기도 용인시 기흥구,316066,0.161,용인시기흥구
구,경기도 용인시 수지구,297203,0.15,용인시수지구
구,경기도 용인시 처인구,203610,0.137,용인시처인구
시군,경기도 의왕시,134462,0.139,의왕시
시군,경기도 의정부시,430769,0.142,의정부시
시군,경기도 이천시,196631,0.141,이천시
시군,경기도 파주시,311066,0.132,파주시
시군,경기도 평택시,406975,0.136,평택시
시군,경기도 포천시,160149,0.113,포천시
시군,경기도 하남시,144128,0.137,하남시
시군,경기도 화성시,454065,0.154,화성시
시군,경기도 가평군,57108,0.093,가평군
구,경기도 고양시 덕양구,386817,0.14,고양시덕양구
구,경기도 고양시 일산동구,261358,0.148,고양시일산동구
구,경기도 고양시 일산서구,290656,0.139,고양시일산서구
시군,경기도 과천시,69477,0.131,과천시
시군,경기도 광명시,310501,0.152,광명시
시군,경기도 광주시,234777,0.138,광주시
시군,경기도 구리시,195874,0.149,구리시
시군,경기도 군포시,277590,0.154,군포시
시군,경기도 김포시,220418,0.129,김포시
시군,경기도 남양주시,505867,0.14,남양주시
시군,경기도 동두천시,90835,0.129,동두천시
시군,경기도 부천시,867678,0.152,부천시
구,경기도 부천시 소사구,230155,0.152,부천시소사구
구,경기도 부천시 오정구,195728,0.144,부천시오정구
구,경기도 부천시 원미구,441795,0.156,부천시원미구
구,경기도 성남시 분당구,428858,0.15,성남시분당구
구,경기도 성남시 수정구,248452,0.157,성남시수정구
구,경기도 성남시 중원구,265137,0.151,성남시중원구
구,경기도 수원시 권선구,308177,0.156,수원시권선구
구,경기도 수원시 영통구,260210,0.171,수원시영통구
구,경기도 수원시 장안구,285803,0.147,수원시장안구
구,경기도 수원시 팔달구,213235,0.157,수원시팔달구
시군,경기도 시흥시,392756,0.148,시흥시
구,경기도 안산시 단원구,331252,0.152,안산시단원구
구,경기도 안산시 상록구,377005,0.153,안산시상록구
시군,경기도 안성시,169545,0.128,안성시
구,경기도 안양시 동안구,357459,0.149,안양시동안구
구,경기도 안양시 만안구,262820,0.144,안양시만안구
시군,경기도 양주시,179914,0.132,양주시
시군,경기도 양평군,89812,0.091,양평군
시군,경기도 여주군,107355,0.111,여주군
시군,경기도 연천군,45495,0.091,연천군
시군,경기도 오산시,150237,0.173,오산시
구,경기도 용인시 기흥구,315461,0.162,용인시기흥구
구,경기도 용인시 수지구,297497,0.151,용인시수지구
구,경기도 용인시 처인구,203805,0.137,용인시처인구
시군,경기도 의왕시,134488,0.139,의왕시
시군,경기도 의정부시,430849,0.143,의정부시
시군,경기도 이천시,196633,0.141,이천시
시군,경기도 파주시,311164,0.132,파주시
시군,경기도 평택시,406721,0.136,평택시
시군,경기도 포천시,160176,0.114,포천시
시군,경기도 하남시,143638,0.137,하남시
시군,경기도 화성시,449354,0.154,화성시
시군,경기도 가평군,57125,0.093,가평군
구,경기도 고양시 덕양구,386251,0.14,고양시덕양구
구,경기도 고양시 일산동구,261191,0.148,고양시일산동구
구,경기도 고양시 일산서구,290786,0.139,고양시일산서구
시군,경기도 과천시,68614,0.131,과천시
시군,경기도 광명시,310714,0.152,광명시
시군,경기도 광주시,234321,0.139,광주시
시군,경기도 구리시,195703,0.149,구리시
시군,경기도 군포시,277310,0.154,군포시
시군,경기도 김포시,219862,0.129,김포시
시군,경기도 남양주시,504510,0.14,남양주시
시군,경기도 동두천시,90764,0.129,동두천시
시군,경기도 부천시,866708,0.152,부천시
구,경기도 부천시 소사구,229963,0.153,부천시소사구
구,경기도 부천시 오정구,195794,0.144,부천시오정구
구,경기도 부천시 원미구,440951,0.156,부천시원미구
구,경기도 성남시 분당구,429239,0.15,성남시분당구
구,경기도 성남시 수정구,248785,0.157,성남시수정구
구,경기도 성남시 중원구,264995,0.151,성남시중원구
구,경기도 수원시 권선구,308320,0.157,수원시권선구
구,경기도 수원시 영통구,260200,0.171,수원시영통구
구,경기도 수원시 장안구,284996,0.147,수원시장안구
구,경기도 수원시 팔달구,213512,0.157,수원시팔달구
시군,경기도 시흥시,391666,0.149,시흥시
구,경기도 안산시 단원구,331249,0.152,안산시단원구
구,경기도 안산시 상록구,377200,0.154,안산시상록구
시군,경기도 안성시,169421,0.129,안성시
구,경기도 안양시 동안구,357353,0.15,안양시동안구
구,경기도 안양시 만안구,262952,0.144,안양시만안구
시군,경기도 양주시,180087,0.133,양주시
시군,경기도 양평군,89820,0.091,양평군
시군,경기도 여주군,107258,0.111,여주군
시군,경기도 연천군,45484,0.091,연천군
시군,경기도 오산시,149339,0.173,오산시
구,경기도 용인시 기흥구,314682,0.162,용인시기흥구
구,경기도 용인시 수지구,297525,0.151,용인시수지구
구,경기도 용인시 처인구,203981,0.138,용인시처인구
시군,경기도 의왕시,134403,0.14,의왕시
시군,경기도 의정부시,430662,0.143,의정부시
시군,경기도 이천시,196409,0.141,이천시
시군,경기도 파주시,310776,0.132,파주시
시군,경기도 평택시,406911,0.137,평택시
시군,경기도 포천시,160156,0.114,포천시
시군,경기도 하남시,142885,0.137,하남시
시군,경기도 화성시,442272,0.154,화성시
시군,경기도 가평군,57116,0.093,가평군
구,경기도 고양시 덕양구,385387,0.141,고양시덕양구
구,경기도 고양시 일산동구,260912,0.148,고양시일산동구
구,경기도 고양시 일산서구,290674,0.139,고양시일산서구
시군,경기도 과천시,67507,0.13,과천시
시군,경기도 광명시,310915,0.152,광명시
시군,경기도 광주시,234241,0.139,광주시
시군,경기도 구리시,196077,0.149,구리시
시군,경기도 군포시,276992,0.154,군포시
시군,경기도 김포시,219395,0.129,김포시
시군,경기도 남양주시,502211,0.14,남양주시
시군,경기도 동두천시,90670,0.129,동두천시
시군,경기도 부천시,866173,0.153,부천시
구,경기도 부천시 소사구,229632,0.153,부천시소사구
구,경기도 부천시 오정구,195659,0.144,부천시오정구
구,경기도 부천시 원미구,440882,0.156,부천시원미구
구,경기도 성남시 분당구,429719,0.15,성남시분당구
구,경기도 성남시 수정구,249228,0.157,성남시수정구
구,경기도 성남시 중원구,265133,0.151,성남시중원구
구,경기도 수원시 권선구,308447,0.157,수원시권선구
구,경기도 수원시 영통구,260170,0.171,수원시영통구
구,경기도 수원시 장안구,285486,0.147,수원시장안구
구,경기도 수원시 팔달구,213961,0.158,수원시팔달구
시군,경기도 시흥시,391159,0.149,시흥시
구,경기도 안산시 단원구,331187,0.152,안산시단원구
구,경기도 안산시 상록구,377364,0.154,안산시상록구
시군,경기도 안성시,169331,0.129,안성시
구,경기도 안양시 동안구,357538,0.15,안양시동안구
구,경기도 안양시 만안구,263154,0.145,안양시만안구
시군,경기도 양주시,180205,0.133,양주시
시군,경기도 양평군,89748,0.092,양평군
시군,경기도 여주군,107169,0.112,여주군
시군,경기도 연천군,45575,0.091,연천군
시군,경기도 오산시,149086,0.173,오산시
구,경기도 용인시 기흥구,313355,0.163,용인시기흥구
구,경기도 용인시 수지구,297682,0.152,용인시수지구
구,경기도 용인시 처인구,203892,0.138,용인시처인구
시군,경기도 의왕시,134416,0.14,의왕시
시군,경기도 의정부시,430259,0.144,의정부시
시군,경기도 이천시,196214,0.141,이천시
시군,경기도 파주시,310182,0.132,파주시
시군,경기도 평택시,406874,0.137,평택시
시군,경기도 포천시,160138,0.115,포천시
시군,경기도 하남시,142409,0.138,하남시
시군,경기도 화성시,434013,0.153,화성시
시군,경기도 가평군,57027,0.093,가평군
구,경기도 고양시 덕양구,383687,0.141,고양시덕양구
구,경기도 고양시 일산동구,260851,0.149,고양시일산동구
구,경기도 고양시 일산서구,290676,0.14,고양시일산서구
시군,경기도 과천시,65706,0.129,과천시
시군,경기도 광명시,311227,0.153,광명시
시군,경기도 광주시,233875,0.139,광주시
시군,경기도 구리시,197234,0.15,구리시
시군,경기도 군포시,276842,0.155,군포시
시군,경기도 김포시,218217,0.129,김포시
시군,경기도 남양주시,499519,0.141,남양주시
시군,경기도 동두천시,90578,0.13,동두천시
시군,경기도 부천시,865652,0.153,부천시
구,경기도 부천시 소사구,229206,0.153,부천시소사구
구,경기도 부천시 오정구,195702,0.145,부천시오정구
구,경기도 부천시 원미구,440744,0.157,부천시원미구
구,경기도 성남시 분당구,430700,0.151,성남시분당구
구,경기도 성남시 수정구,249888,0.158,성남시수정구
구,경기도 성남시 중원구,265367,0.152,성남시중원구
구,경기도 수원시 권선구,308691,0.158,수원시권선구
구,경기도 수원시 영통구,259741,0.172,수원시영통구
구,경기도 수원시 장안구,285755,0.148,수원시장안구
구,경기도 수원시 팔달구,214282,0.159,수원시팔달구
시군,경기도 시흥시,390748,0.15,시흥시
구,경기도 안산시 단원구,331340,0.153,안산시단원구
구,경기도 안산시 상록구,377186,0.155,안산시상록구
시군,경기도 안성시,168959,0.129,안성시
구,경기도 안양시 동안구,357954,0.15,안양시동안구
구,경기도 안양시 만안구,263415,0.145,안양시만안구
시군,경기도 양주시,180060,0.134,양주시
시군,경기도 양평군,89577,0.092,양평군
시군,경기도 여주군,107151,0.112,여주군
시군,경기도 연천군,45540,0.091,연천군
시군,경기도 오산시,148894,0.174,오산시
구,경기도 용인시 기흥구,311493,0.163,용인시기흥구
구,경기도 용인시 수지구,298086,0.152,용인시수지구
구,경기도 용인시 처인구,204027,0.139,용인시처인구
시군,경기도 의왕시,134617,0.141,의왕시
시군,경기도 의정부시,430084,0.144,의정부시
시군,경기도 이천시,196102,0.142,이천시
시군,경기도 파주시,309666,0.133,파주시
시군,경기도 평택시,406463,0.138,평택시
시군,경기도 포천시,159975,0.115,포천시
시군,경기도 하남시,141298,0.138,하남시
시군,경기도 화성시,426609,0.153,화성시
시군,경기도 가평군,56912,0.093,가평군
구,경기도 고양시 덕양구,381613,0.141,고양시덕양구
